CODIGOS,ABEV3,BTOW3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,QUAL3,RADL3,SBSP3,SANB11,CSNA3,SMLS3,SULA11,TAEE11,VIVT4,TIMP3,TOTS3,UGPA3,USIM5,VALE3,WEGE3,YDUQ3,IBOV
15/01/2015,14.384873717,19.171103701,7.7294005424,18.998254484,9.7711580506,14.167585478,14.261791694,10.257301171,16.67748436,11.596713141,59.93039301,12.808933468,8.5247280802,14.156003303,17.163116581,11.314375421,22.145285421,12.360202603,8.6052900809,8.7196164756,5.4383249409,6.7776649774,20.79842562,6.9451271829,19.25344885,4.8189076595,5.9833684222,8.1891213857,9.5115091864,14.05,13.648680784,14.214650149,22.873173112,4.6330313815,13.532754716,9.8632965918,11.523348884,9.7957177988,13.306315485,11.323556661,0.87402785601,5.15,4.4158128199,15.033465584,9.0088177077,8.6731138027,16.457891773,24.686864439,13.890467089,9.5369640286,4.3507826455,35.003818841,8.6478626291,11.490852094,34.190548673,10.515556756,29.317987439,21.639404519,3.9152126812,17.707421536,10.7445376,13.331947728,48026
16/01/2015,14.574602268,19.306247433,7.9468944971,19.715169748,10.239597096,14.204868597,14.400493329,10.810918626,16.874224194,11.813618931,61.39776088,13.22876864,8.8832111786,14.502586627,17.906943463,11.929093456,21.767522782,12.510290778,8.7180935089,9.1069718389,5.467563247,6.8040372147,20.586295177,7.1584587346,19.681303269,4.8280865313,5.8359342927,8.6114303361,9.9999878559,14.33,13.908912042,14.507304711,24.206832566,4.7179037236,13.740827822,10.4440415,11.531609349,9.995630407,13.491797459,11.320505312,0.88001434817,5.38,4.5252425837,15.335342402,8.9893391829,8.7659736935,16.961895264,25.332520894,14.112076328,9.5880028269,4.6288739073,34.625949093,8.8526804282,11.655258767,34.750934637,10.613251962,31.205956909,22.119794933,4.0588023884,18.502310564,10.7445376,14.241657102,49016
19/01/2015,14.350377617,19.209716196,7.4868111315,19.356712116,9.6090060732,13.8320374,14.098613299,10.764783838,16.798555027,10.899515958,61.001957705,12.832697723,8.3168078831,14.325444039,17.530438498,11.715278487,20.651024313,12.669207668,8.6375196318,8.9833477868,5.253149002,6.5139426048,20.586295177,6.7396967998,18.438767148,4.5270195385,6.0611808794,8.2258439031,9.5391589224,13.58,13.46023746,14.381881328,23.11067411,4.503226623,13.244653492,10.125568486,11.473786093,9.6069114467,12.862771636,11.167937855,0.88001434817,5.09,4.3965016851,14.749701374,8.6484649994,8.5338239665,16.862339019,24.791308866,13.402926764,9.3182263215,4.2969585303,35.018352293,8.8375087394,11.608285432,34.519775427,10.231352519,29.04568415,21.805357571,3.9247853284,18.30781644,10.799993278,14.23381478,47758
20/01/2015,14.557354218,19.248328691,7.6206535651,18.946115193,10.227585839,13.720188041,14.05373924,10.903188201,16.722885861,10.186825504,58.70436854,12.84854056,8.3885045028,14.325444039,17.723282504,11.688551616,21.574444099,12.360202603,8.5408309792,9.0822470285,5.1167035734,6.1535220288,20.470587664,6.7396967998,18.784567295,4.6022862867,5.7294540881,8.4094564902,9.5483755011,13.07,13.46023746,14.348435092,23.357309763,4.5930914558,13.288668957,9.8820302985,11.267274464,9.8012709268,12.741805132,11.137424364,0.84648999205,4.9,4.5381166735,15.281004575,8.6582042618,8.6545418246,16.681893324,25.190096676,13.385198025,9.4640514596,4.5122549911,34.880284501,8.9816397832,11.602413765,35.332335076,10.568845051,30.225665069,22.089224634,3.8290588569,18.383922836,10.890108755,14.312238002,47876
21/01/2015,14.747082768,19.885434856,7.9803551055,19.89765727,10.359709672,14.354001076,14.396413869,11.049281696,17.146633195,10.163585598,59.88212433,13.149554457,8.4315224746,14.710536621,17.874802795,12.151817382,21.666786078,12.448489765,8.8631264878,9.3542199431,5.2726412061,6.2150572491,21.319109432,7.0320400373,18.954536858,4.7638344291,5.5287798562,8.3451920847,9.6036749731,12.94,14.335152895,14.97555201,23.841446414,4.7778136122,13.680806734,10.163035899,11.077283765,10.301052447,12.911158238,11.175566228,0.83810890302,4.98,4.5767389431,15.848532995,9.2133422178,9.1188412787,16.806338631,24.924238136,13.730908437,9.5880028269,4.6916687084,34.98928539,9.3305886261,11.543697096,36.600208321,10.879693434,31.750563487,22.731200913,3.9056400341,18.671435889,10.796527298,15.214105054,49224
22/01/2015,14.850571068,21.314097166,8.2982308854,19.780343863,10.197557695,14.320860525,14.555512804,10.910877333,17.290404611,9.97766635,59.959354218,12.816854886,8.4745404464,15.172647719,18.113562041,11.314375421,22.800073997,12.616235371,8.9678725281,9.2718039084,5.2628951041,6.1535220288,21.425174653,6.9688306887,18.761123217,4.7161042961,5.6434508458,8.2717470499,9.1244128823,13.51,14.99470453,15.619392047,24.115486028,4.8277385193,13.748830634,10.369106673,10.920334928,10.334371215,13.120833512,11.061140635,0.83331970929,5.3,4.6475464373,15.727782267,9.5542164013,9.5181388092,16.526336691,24.402016003,13.544756677,9.5880028269,4.7813755671,34.880284501,9.421618759,11.549568763,36.355039461,10.924100346,31.74148671,22.927724264,3.8960673869,18.527679363,10.907438654,12.908462329,49442
23/01/2015,14.747082768,22.009122074,8.2396748207,19.715169748,10.191552066,14.184155753,14.429049548,10.388016403,17.245003111,9.3966686976,59.515282363,12.872304815,8.1805843057,15.288175493,17.709507932,11.305466464,22.917600152,12.660378952,8.8631264878,8.9751061833,5.0679730632,6.0216608425,22.129062029,6.8424119913,18.608736712,4.7344620396,5.6639278083,8.1799407563,8.9492978876,13.25,14.519109473,15.385268397,23.914523645,4.7927910843,13.61678424,10.266071286,10.936855858,10.059491379,13.185348981,11.051986588,0.85606837951,5.05,4.5703018982,15.890795749,9.2717777921,9.2859890821,16.775227304,24.667874543,11.966898896,9.4932164872,4.4853429335,34.734949982,9.3078310929,11.47910876,36.21494297,11.021795553,31.505490527,23.102411687,3.8194862098,17.352258353,11.049543829,12.822196785,48775
26/01/2015,14.678090568,22.163572054,8.1392929954,19.630443399,9.8672481114,14.341573369,14.661578761,9.7421293736,17.048263278,9.5206148634,60.142775202,12.515840989,8.0658697142,15.141840312,17.291679252,11.61727996,22.791679272,12.316059022,8.8711838755,8.7937909069,5.1167035734,5.8985904019,22.148346615,6.7080921255,18.169160254,4.6279871275,5.6147830984,8.1891213857,8.8571321009,12.69,14.312719166,15.376906838,22.946250342,4.7877985936,13.776840475,10.397207233,10.928595393,10.134458607,13.136962379,11.084025754,0.83810890302,4.95,4.4866203141,15.410811607,9.2912563169,9.2024151804,16.426780446,24.696359387,11.745289657,9.8577793323,4.5032843052,34.153611907,9.3305886261,11.349932089,35.493446041,10.781998228,30.679503883,22.888419594,3.8099135627,16.557369325,10.883176795,13.214312895,48576
27/01/2015,14.617722393,21.333403414,8.2313096686,19.291538001,9.7711580506,14.498990986,14.68605552,9.4268749897,17.403908362,9.4741350512,60.248966298,12.872304815,8.2164326156,14.132897748,17.861028223,11.70636953,22.246022125,12.095341119,8.8470117124,8.7773076999,5.0972113693,5.8370551816,22.177273493,6.7238944626,18.31568574,4.7142685218,5.8727928251,8.0330506866,8.7741828929,12.55,14.218497504,15.084252276,23.065000841,4.7877985936,13.724822199,10.856183048,11.0690233,10.134458607,12.378905618,10.929932622,0.80338724846,5.06,4.4544350895,15.395717766,9.3886489408,9.4438508965,16.837449957,24.402016003,12.206236874,9.6244591115,4.2879878444,34.080944647,9.2774877152,11.391033757,35.269291655,10.702065786,30.225665069,22.927724264,3.7237597384,16.066905883,11.039145889,13.182943606,48591
28/01/2015,14.755706793,21.429934651,8.0807369307,18.900493312,9.5729723004,14.068163825,14.335221971,9.2192684443,16.65478361,9.2262427196,60.519270905,13.054497437,8.4530314605,14.109792193,17.957450226,11.136196281,21.649996627,11.742192473,8.7825526106,8.8679653381,5.0972113693,5.6260772835,22.032639101,6.9135225086,18.931092781,4.6426733223,5.6311646684,8.0330506866,8.6267176342,12.24,14.572950423,15.301652808,22.973654303,4.6879487794,13.444723786,10.481508913,11.085544231,9.8068240548,12.645031928,10.984856907,0.79141426414,4.92,4.4415609996,15.383642694,8.4049834397,8.3852481412,16.663226529,24.59191496,11.789611505,9.7921580202,4.1085741271,33.426939313,9.125770827,11.332317088,35.724605251,10.702065786,31.087958817,22.757404026,3.5514520898,16.024624551,11.195114983,12.939831618,47694
29/01/2015,15.238652193,22.009122074,8.1643884517,19.226363886,9.3687809213,14.068163825,14.184281956,8.7732988281,16.306705443,9.5903345817,60.721999361,13.030733182,8.8832111786,14.171407007,18.467109387,11.448009777,21.85986476,11.653905311,8.8792412632,8.9009317521,5.1361957775,5.6612402665,22.273696422,6.9925341944,19.1479505,4.7785206239,5.754026443,8.1799407563,8.9585144663,12.84,14.357586624,15.293291249,22.471248344,4.6579938351,13.352691451,10.949851582,11.30857679,9.9456522549,12.903093804,10.984856907,0.80937374063,5,4.5123684938,15.033465584,8.2491552415,8.1252404469,16.4890031,24.6393897,11.958034527,9.7557017357,3.9471017815,32.438664586,8.9740539388,11.449750426,35.724605251,10.82640514,29.862594017,23.141716357,3.3982897355,15.263560588,11.444665534,13.44958256,47762
30/01/2015,15.204156093,22.009122074,7.612288413,19.161189772,9.1465726559,13.877605658,13.76001813,8.9270814544,15.633249858,9.6445610293,62.150752287,12.103927235,8.5390674041,14.009668122,18.366095859,10.95801714,20.592261235,11.141839775,8.7100361212,8.5465428027,4.9997503488,5.3975178938,22.890803162,6.8424119913,18.251214526,4.5894358662,5.6721185932,8.3635533434,9.0691134103,12.22,14.065948146,15.243121896,22.197208731,4.5631365115,13.164625374,10.715680247,11.30857679,9.6902083668,12.540194291,10.756005721,0.81176833749,5,4.4479980446,14.547443905,7.8303669589,7.5959390692,16.520114426,24.544440221,11.789611505,9.0776148438,3.7318053206,30.701917086,8.6554484735,11.520210429,34.884026304,10.515556756,30.470738029,23.146083543,3.2068367927,15.737111498,11.091135587,13.08883574,46907
02/02/2015,14.997179493,22.057387693,7.779591455,19.552234461,9.0925219967,14.22972401,13.902799225,9.2038901817,15.285171691,9.9621730792,61.976985039,12.389098295,8.9477381363,14.479481072,18.379870431,10.886745484,21.011997502,11.300756666,8.6536344072,8.5300595957,5.028988655,5.4590531141,22.890803162,7.0478423745,18.491516323,4.9290541203,5.8727928251,8.6665141122,9.4469931357,11.75,14.236444487,15.050806041,21.795283963,4.608068928,13.338765926,10.715680247,11.705079117,9.7707287228,12.451485521,10.945189368,0.81895212809,4.91,4.5059314489,14.825170578,8.3465478654,8.0416665451,16.675671059,24.59191496,11.763018397,9.1140711283,3.911219038,31.791925977,8.3747722303,11.625900433,36.067841654,10.702065786,30.861039409,23.744387966,3.3312812055,16.692669585,11.28869644,13.355474694,47650
03/02/2015,15.092043768,22.202184548,8.0723717786,19.728204571,9.1645895423,14.46548994,14.417409213,9.7498185049,15.777021275,10.124852421,62.536901727,12.856461978,8.7684965871,14.764449582,18.595672058,10.512569289,21.48210212,12.095341119,8.6697491826,8.7773076999,5.2141645938,5.6524495207,23.382560096,6.755499137,18.509099381,4.9657696073,5.9383191048,8.9052104754,9.8156562825,11.65,14.205037266,15.092613835,22.635672113,4.7578436493,13.711066415,10.725047101,11.795944233,9.7151974428,12.314390149,10.995536629,0.7902169657,4.82,4.493057359,15.069690802,9.5347378766,9.2859890821,16.7938941,25.047672458,11.940305788,9.4786339734,4.0547500118,31.908193592,8.4733882076,11.784435438,35.969774111,10.755354081,32.222555854,23.801161379,3.3982897355,17.648227672,11.378811917,12.94767394,48963
04/02/2015,14.945435343,21.941550208,8.1978490601,19.649995633,8.8583024737,14.631283521,14.780701801,9.5037663029,16.874224194,9.8382269134,62.749283918,12.793090631,8.6681213196,14.772151434,18.861980447,10.316572235,21.347786515,11.79516477,8.5811179177,8.760824493,5.1167035734,5.5909143004,23.826105566,6.7080921255,18.180882293,4.8280865313,5.8686974326,8.8042235525,9.5852418157,11.91,13.855071092,14.741428361,22.973654303,4.9325808243,14.21547353,10.50024262,11.812465164,9.5735926787,12.241810247,10.969600161,0.77225748921,4.65,4.499494404,14.764795215,9.6418697628,9.3045610603,16.426780446,24.117167567,12.498761069,9.733827965,3.9919552108,31.973594126,8.7313069176,11.713975436,36.313010514,10.817523758,31.995636447,23.844833234,3.3504264998,17.377627152,11.306026339,13.708379193,49301
05/02/2015,15.178284018,21.545772136,8.0556414744,19.552234461,9.2786964894,14.569110928,14.543949328,9.6191032726,17.245003111,9.6832942061,62.749283918,12.89606907,8.5103887563,14.356251446,19.008909214,10.200755793,22.103311795,12.095341119,8.8147821615,9.1152134424,4.9802581448,5.4590531141,23.450056146,6.4789582366,17.987468651,4.7087611988,6.032513132,8.8042235525,9.4930760291,11.75,14.065948146,14.724705243,23.658753338,4.9325808243,14.095376598,10.41594094,11.985934932,9.7179740068,12.475678822,11.137424364,0.76267910175,4.72,4.6346723474,15.124028629,9.4081274655,9.1002693005,15.648997281,24.212117046,12.454439222,9.660915396,3.9471017815,32.242462985,8.9816397832,11.584798764,36.775328935,10.82640514,32.948697958,24.246614307,3.3695717941,17.29306449,11.351084078,14.139706913,49233
06/02/2015,15.393884644,21.072769074,7.9050687366,19.219846475,9.0024375648,14.589835126,14.605178416,9.4960771716,16.571547527,9.9854129853,62.363134479,12.618819428,8.2236022775,13.963457012,19.128288837,9.1316809507,21.196681459,12.669207668,8.7503230598,8.6536836478,5.0192425529,5.3975178938,23.797178688,6.4789582366,17.747166854,4.6867319066,5.7704080129,8.9694748809,9.6774076024,10.95,13.671114513,14.716343684,23.275097879,4.9924907129,14.063350749,10.5845443,12.151144235,9.8012709268,12.257939114,10.984856907,0.7243655519,4.54,4.5316796286,14.767813983,8.7945539352,8.4688220429,14.510322727,24.468480638,12.392388635,9.6973716805,4.1085741271,31.246921532,8.7237210732,11.484980427,36.355039461,10.799760993,33.130233484,24.534848555,3.3887170884,17.267695691,11.333754178,13.277051472,48792
09/02/2015,15.661229419,21.178953434,7.8716081282,19.571786695,9.1105388831,14.573255768,14.756210166,9.8882228685,16.995294861,9.6832942061,62.363134479,12.618819428,8.2666202493,14.1405996,19.100739694,9.5325840168,21.742338606,12.934069153,8.8389543247,8.7773076999,4.9022893284,5.3096104363,23.63325971,6.4789582366,18.051939865,4.7803563983,5.89736518,9.3917838313,9.9631215412,10.69,13.455750714,14.532389388,23.740965222,4.9575432779,14.151421833,10.565810594,12.382437259,9.7512927748,12.669225229,11.305248567,0.72316825346,4.62,4.6604205271,15.154216311,8.9601213958,8.6173978682,13.844540338,24.90524824,12.427846113,9.8577793323,4.4674015617,31.755592347,8.9133671835,11.449750426,36.740304812,10.746472698,33.656686509,24.775043762,3.6854691498,18.257078842,11.333754178,12.775142852,49382
10/02/2015,15.505996969,20.271559805,7.779591455,19.102533068,9.0204544512,14.353993797,14.447687793,9.4653206463,16.42777611,9.7065341122,62.459671839,12.341569785,8.0371910664,13.778612573,19.468061611,9.1762257358,22.120101245,12.80163841,8.7180935089,8.4888515783,4.8535588182,5.2041214872,24.105732058,6.4631558994,17.495143019,4.6334944505,5.7785987979,8.9419329929,9.4193433997,10.82,13.46023746,14.574197183,23.512598878,4.8926408986,13.971276435,10.462775207,12.349395399,9.3875628906,12.395034485,10.888739409,0.73633853622,4.55,4.5574278083,14.915733624,8.5997686874,8.2831022613,14.491655931,24.686864439,12.631726613,9.4421776889,4.44946019,31.719258718,8.8754379614,11.537825429,36.887406128,10.657658874,33.420690325,24.412567359,3.7141870912,17.250783158,11.496655232,12.367342098,48510
11/02/2015,15.385260619,19.180756825,7.4868111315,19.148154949,8.9423812768,14.17919886,14.058206993,9.9189793938,16.60938211,9.6058278524,61.050226385,12.27027702,8.0945483621,13.29339592,19.169612553,8.552598744,22.262811576,12.845781991,8.6616917949,8.1591874394,4.8633049202,5.1425862669,24.568562113,6.2340220106,17.934719476,4.7913710443,5.7745034054,9.2357131323,9.8248728611,10.45,13.011562878,14.448773799,22.608268151,4.8342050141,13.735096769,10.397207233,12.390697724,8.9877376743,12.016006105,10.766685443,0.69203849421,4.45,4.4222498648,14.798001665,8.6192472122,8.3852481412,14.690768421,24.515955378,12.800149634,9.507799001,4.5391670487,30.701917086,8.7995795173,11.596542098,37.377563523,10.986270023,32.667317893,24.277184606,3.7907682684,17.842721796,11.55904287,12.547715508,48239
12/02/2015,15.609485269,18.842897495,7.7377656945,19.630443399,9.3687809213,14.79930471,14.615779507,10.218855515,17.487144445,9.8537201841,61.832179,12.389098295,8.4530314605,13.046936668,19.738961525,9.7909437705,23.421283672,12.845781991,8.8389543247,8.2086370602,4.9607659407,5.2392844702,24.82890402,6.5974757653,18.198465351,4.9198752486,5.8564112551,8.9602942516,9.6866241811,10.94,12.114213714,14.925382657,23.750099876,4.8959182696,14.096114844,10.715680247,12.473302376,9.1626612064,12.532129857,10.984856907,0.70760337383,4.4,4.493057359,15.395717766,9.1256888563,8.821689628,14.435655543,24.686864439,13.207910634,9.8796531031,4.3059292161,31.42858968,8.7237210732,11.895997109,37.89260869,10.924100346,32.513012695,24.853653102,3.5035888541,18.248622576,11.382277896,13.880910281,49532
13/02/2015,15.488748919,19.209716196,7.8214172155,20.035843692,9.4888934972,15.011555705,15.005260307,10.403394666,18.61461503,9.8382269134,61.774256584,12.951518998,8.574915714,12.862092229,19.743553049,9.5325840168,23.362520594,13.154787056,9.000102079,8.4723683714,4.9510198386,5.3711456566,24.684269627,6.7396967998,18.649763848,4.9767842533,5.8768882176,9.281616279,10.147453114,10.8,12.45071965,15.301652808,23.30250184,5.0656297223,14.563797351,10.884283608,12.390697724,9.4680832466,12.661160795,11.822452246,0.72915474563,4.62,4.6346723474,15.818345313,9.5249986142,9.2767030931,14.547656319,24.867268448,13.606807264,10.331711031,4.3507826455,31.617524555,9.1030132938,11.749205437,38.996276904,11.368169466,33.221001247,25.286004474,3.4461529712,19.009686539,11.229774782,14.037756725,50635
16/02/2015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17/02/2015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18/02/2015,15.738845644,19.981966094,8.0723717786,20.343778477,9.4228315805,15.17386529,15.169252223,10.703270787,18.122765446,9.7994937366,62.575516671,13.125790202,8.8832111786,13.185569997,19.927214007,9.7553079424,23.505230925,12.934069153,9.1854219964,8.6536836478,5.1849262877,5.5997050462,24.877115484,6.8740166657,18.895926664,5.0024850942,5.89736518,9.4744094955,10.294918373,10.87,12.841066537,15.435437751,23.978466221,5.1427712916,14.649949391,11.127821795,12.498083771,9.4958488866,13.145026813,11.947557561,0.73274664093,4.79,4.6861687068,15.848532995,9.6905660748,9.3974209511,15.586774628,25.778783443,13.917060198,10.390041086,4.5212256769,32.082595015,9.383689537,11.966457112,39.732055713,11.439220525,33.447920654,25.303473216,3.5897426784,19.204180663,11.229774782,14.649457856,51280
19/02/2015,15.730221619,20.213641063,8.1141975391,21.234111658,9.3988090653,15.153056369,15.13645384,10.295746828,18.425442113,9.6058278524,63.705003781,13.030733182,8.8401932068,13.308799623,19.839975052,10.655112602,23.169441912,12.934069153,9.225708935,8.58775082,5.2336567979,5.7931014528,24.973538412,6.9688306887,19.106923364,4.9565907355,5.89736518,9.3367000552,10.101370221,10.8,13.038568565,15.527414899,23.640484031,5.132485749,14.645846913,11.343259423,12.41547912,9.5236145266,13.467604158,12.35796402,0.75669260958,4.87,4.7762873358,15.969283722,9.3886489408,9.0538393551,14.883658646,26.215551045,13.952517676,10.390041086,4.5301963628,32.118928644,9.3305886261,12.236553789,39.835064747,11.403694996,33.221001247,25.246699804,3.6088879727,18.688348421,11.323356239,15.488586331,51294
20/02/2015,15.695725519,19.71167863,8.105832387,21.234111658,9.4888934972,15.078144253,15.173352021,10.549488161,18.206088191,9.8459735488,63.328508078,13.149554457,8.7183089534,13.555258876,19.835383528,10.334390149,23.337336418,12.889925572,9.225708935,8.7690660965,5.1264496754,5.8106829443,25.320660954,6.7871038113,18.52082142,4.8556231465,5.6352600609,9.3734225726,10.211969165,10.9,13.178267514,15.20967566,23.932792952,5.1427712916,14.723793998,11.221490329,12.564167492,9.5374973467,13.169220114,12.319822156,0.76627099705,4.85,4.6990427967,15.73985734,9.2912563169,8.9795514424,14.989437157,26.23454094,13.828416502,10.21505092,4.7275514519,32.772933979,9.1561142046,12.130863785,39.445101978,10.995151406,32.631010787,24.892957772,3.8960673869,19.128074267,11.264434581,15.05725861,51237
23/02/2015,15.850957969,19.306247433,8.0556414744,21.421550222,9.5189216412,15.236292053,15.320944746,10.149653333,18.137729912,9.7530139244,63.994615861,13.212925804,8.8186842209,13.570662579,19.940988579,10.940199226,22.791679272,12.625064087,9.169307221,8.6124756304,4.9315276345,5.749147724,25.301376368,6.810807317,18.350851856,4.7105969731,5.8072665453,9.2265325029,9.9723381198,10.51,13.25277362,15.401991515,24.115486028,5.1787706907,14.867380732,11.427561103,12.597209353,9.5319442187,13.225671149,12.312193783,0.76866559391,4.94,4.5509907634,16.014565246,9.1354281187,8.8124036389,15.095215667,26.120601566,14.262770611,10.229633434,4.5391670487,33.412405861,9.3305886261,12.154350452,39.16550603,10.408980167,32.631010787,25.111317051,3.7141870912,18.282447641,11.326822219,15.943441018,51280
24/02/2015,15.988942369,19.306247433,8.3149611896,21.87006393,9.9693438009,15.477675539,15.489036459,10.42646206,17.963036534,9.6755475707,64.3807653,13.307982824,8.8545325307,13.593768134,19.954763151,11.252012722,23.085494658,12.669207668,9.1451350579,8.7773076999,4.9607659407,5.7403569783,24.684269627,6.90562134,18.462211226,5.0024850942,5.7949803678,9.2724356497,9.9907712772,10.87,13.294683305,15.460522427,24.48087218,5.2250556323,15.023274901,11.305792009,12.671553539,9.4875191946,13.370830954,12.577661158,0.7902169657,5.05,4.5252425837,16.09003445,9.4860415646,9.155985235,15.306772688,26.206056097,14.46665111,10.368167315,4.6109325356,34.044611018,9.5581639584,12.213067121,39.496606494,10.559963668,33.175617365,25.478160639,3.7333323855,18.637610824,11.257502621,16.743357882,51874
25/02/2015,15.781965769,19.306247433,8.2898657333,22.090973667,9.8372199674,15.723220808,15.575132215,10.557177292,17.583268319,9.8692134548,64.100806957,13.197082967,8.9262291504,13.978860716,19.830792004,11.376738121,22.959573778,12.766323546,9.1773646087,8.6784084582,5.0192425529,5.8106829443,24.790334848,6.9609295201,19.048313169,5.0850949398,5.7949803678,9.3550613139,10.119803378,10.65,13.317966463,15.569222693,24.608757333,5.2456267174,15.060197204,11.399460543,12.878065168,9.4625301186,13.42728199,12.739382663,0.77345478764,5,4.4737462243,16.304366992,9.0575140196,8.710257759,15.798331649,26.633328751,14.723717827,10.382749829,4.6378445932,34.415214041,9.5581639584,12.447933796,39.371524097,10.631014727,33.221001247,25.587340278,3.8864947398,18.722173486,11.096220783,17.645224934,51811
26/02/2015,15.781965769,19.306247433,8.3651521022,22.131139073,9.759146793,15.527616949,15.607930598,10.13427507,17.476933219,10.303025035,64.680031116,13.046576018,9.3564088685,13.539855172,20.16138173,10.254209535,23.572388728,12.660378952,9.2659958736,8.8102741138,5.1654340836,6.0656145712,25.166384268,7.3480867805,19.487889627,5.1309892984,5.7745034054,9.3642419432,10.267268637,10.5,13.336592989,15.677922959,24.526545449,5.2764833452,15.13404181,11.427561103,13.125879123,9.7735052868,13.580506229,12.772947503,0.78782236884,5,4.5767389431,16.180597496,8.9601213958,8.6081118791,15.866776567,26.870702447,15.175800675,10.462953655,4.6199032215,34.008277388,9.6340224025,12.506650465,38.922699023,10.728709934,32.8942373,25.984754166,3.8577767984,17.96956579,10.988084082,15.716013674,51760
27/02/2015,15.816461869,19.354513052,8.3986127106,21.6893196,10.155518293,15.540102302,15.415240097,10.180409858,18.016204084,9.915693267,62.199020967,13.205004385,9.3062212347,13.71699776,20.528703647,9.256406349,23.748677959,12.616235371,9.3304549754,8.6866500617,5.2141645938,6.0919868085,24.00930913,7.1189528917,19.575804919,5.0869307141,5.6557370233,9.3367000552,10.285701794,10.05,13.094448145,15.970577521,24.891931601,5.1890562332,14.974045163,11.727300411,13.216744239,9.7179740068,13.459539724,12.829397463,0.72795744719,4.82,4.3771905504,16.467380474,9.2328207426,8.8866915516,16.177889833,27.144959246,15.016242023,10.302546003,4.6199032215,34.538748381,9.9222844902,12.289398791,38.930056811,10.586607815,31.142419475,26.01969165,3.9535032698,17.96956579,10.709021629,15.135681832,51583
02/03/2015,15.669130444,19.257981815,8.0974672349,21.863369695,9.8732537402,15.207159564,15.206150404,9.7805750301,17.978227262,9.7220273829,61.68737296,12.713876448,8.9979257701,13.462836656,20.087917346,9.1940436499,23.51362565,12.510290778,9.2821106491,8.6619252513,4.9802581448,5.6612402665,24.645700456,6.8345108228,19.124506422,4.9859631251,5.6393554534,9.0429199158,9.8801723332,9.66,12.712604351,15.878600373,24.572218718,5.1452775951,14.906326445,11.867803211,13.464558194,9.6846552388,13.749859335,13.027735157,0.72676014876,4.84,4.5509907634,16.011546477,9.0380354948,8.7288297372,15.92899922,26.66873189,14.643938501,10.018186984,4.6557859649,34.153611907,9.899526957,12.330500459,38.996276904,10.675421639,31.743606538,25.823168299,3.9726485641,17.386083418,10.862505978,14.704354111,51020
03/03/2015,15.972459849,19.306247433,8.2731354291,21.923617805,10.029400088,15.239978813,15.239254163,9.9881815756,17.947845805,9.4276552391,62.170059759,12.484155316,8.7828359111,13.170166294,20.386366404,8.9535018102,23.26178389,12.448489765,9.2740532613,8.4888515783,5.028988655,5.6524495207,24.684269627,6.7950049799,19.306198025,5.0061566429,5.7294540881,9.1622680974,10.138236535,9.64,12.181748345,16.070916228,24.663565256,5.1555784511,15.021243058,11.661732437,13.704111683,9.6069114467,13.588570662,12.983490594,0.7028141801,4.68,4.5703018982,16.132297205,9.2620385297,8.9145495189,15.960110547,26.497290042,14.705989088,10.054643268,4.6916687084,34.262612796,9.7857392908,12.242425455,38.481231737,10.613251962,31.567201588,26.2467853,4.1066656241,17.580577542,11.005525485,14.155391558,51304
04/03/2015,15.79912876,20.271559805,8.2564051248,21.220723189,9.9212987705,15.106733097,14.923393444,9.7575076362,17.043997455,9.489628322,60.528924641,12.03263447,8.56057639,13.000725558,20.087917346,8.7307778845,22.724521469,12.616235371,9.2659958736,8.2003954567,4.9217815325,5.4326808769,24.732481091,6.715993294,18.931092781,5.0134997403,5.7745034054,9.5753964184,10.571415733,9.55,11.874410657,16.054193111,24.663565256,5.1143750269,14.889909786,11.633631877,14.117134941,9.3292550465,13.201477848,12.718023219,0.66809252555,4.45,4.3128201011,16.153428582,8.9114250838,8.5523959447,15.773442587,26.525863684,14.342549937,10.244215948,4.6916687084,34.335280055,9.770567602,12.213067121,37.281912278,10.480031227,31.195822746,25.700887103,4.2502553312,17.242326892,11.124127028,13.316263083,50468
